row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2190.0,660233,Teachers / Senior Teachers (Nursery & Primary) - Maharagama Branch,Vidura College,Graduates of any state or foreign University also considered.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2191.0,660232,Executive - Internal Audit (1),Hela Clothing (Pvt) Ltd,Please refer the advert,Sat Jun 29 2019,,Sun Jul 14 2019,yellow
2192.0,660231,Software Engineer (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Sat Jun 29 2019,,Sun Jul 14 2019,yellow
2193.0,660230,Bulk Merchandiser (1),Vogue Tex (Pvt) Ltd,Please refer the job advertisement,Sat Jun 29 2019,,Wed Jul 10 2019,yellow
2194.0,660229,Development Merchandiser (1),Vogue Tex (Pvt) Ltd,Please refer the job advertisement,Sat Jun 29 2019,,Wed Jul 10 2019,yellow
2195.0,660228,Junior Merchandiser (1),Vogue Tex (Pvt) Ltd,Please refer the job advertisement,Sat Jun 29 2019,,Wed Jul 10 2019,yellow
2196.0,660227,Digital Sales Manager,230 Interactive,Urgent Vacancy,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2197.0,660226,Management Trainee (Female),Watercare Technologies (Pvt) Ltd,Age between 20 ? 30 years,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2198.0,660224,Assistant Accountant / Financial Analysist,Syncorp Consultants (Pvt) Ltd,Minimum 2 years of experience in a reputable practice (Big 4 experience is added advantage),Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2199.0,660218,Merchandising Manager (1),EAM Maliban Textile Pvt Ltd,Please refer the advertisement,Sat Jun 29 2019,,Tue Jul 16 2019,yellow
2200.0,660216,Sales Coordinator (1),Alpha Industries,Please refer the advertisement,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2201.0,660215,Senior Manager Sales and Marketing (1),EAM Maliban Textile Pvt Ltd,Please refer the advertisement.,Sat Jun 29 2019,,Tue Jul 16 2019,yellow
2202.0,660214,Pharmacist,Lloyds Auto Mart (Pvt) Ltd,Applicants should be a Registered Pharmacist in the Sri Lanka Medical Council.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2203.0,660212,HR & Administration Executives,Company Name Withheld,Minimum 3 year prior experience in HR & Administration in a manufacturing environment.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2204.0,660211,Assistant Production Managers - Jordan Plant (1),EAM Maliban Textile Pvt Ltd,Please refer the advertisement,Sat Jun 29 2019,,Tue Jul 16 2019,yellow
2205.0,660208,Art Director,Acquest (Pvt) Ltd,A minimum 5 years experience.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2206.0,660184,Assistant Company Secretary (Senior Manager) (1),Dialog Axiata PLC,Please refer the advertisement,Sat Jun 29 2019,,Fri Jul 12 2019,yellow
2207.0,660183,Brand Manager,Company Name Withheld,"Experience in identify target audiences and devising campaigns that engage, inform and motivate.",Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2208.0,660182,Production Executive,Adamjee Lukmanjee & Sons (Pvt) Ltd,Minimum 03 years of experience in similar position.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2209.0,660181,Assistant Sales Manager / Senior Sales Executive,Acquest (Pvt) Ltd,Age 25 - 35 Years,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2210.0,660180,Graphic Design Intern,Acquest (Pvt) Ltd,"Bachelors degree in graphic design, marketing, advertising communications etc.",Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2211.0,660179,Engineer / Associate Engineer / Intern - Trainee - Network and Enterprise Solutions,Tekxeon Interconnect (Pvt) Ltd,Minimum 1 years work experience for associate engineer position and 3 years work experience for engineer position in a similar industry must.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2212.0,660178,Executive Assistant to Secretary-General,The Colombo Plan,Minimum of 10 years of experience with at least 5 years of experience in Diplomatic Missions or international organizations in a similar capacity.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2213.0,660175,Hotel Vacancies,Jetwing Lake - Dambulla,Minimum experience of 1 year in a similar capacity.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2214.0,660174,Marketing Executives,Benedict XVI Catholic Institute of Higher Education,Minimum 2-3 years experience.,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2215.0,660173,Senior Fund Accountants,Horseshoe Services (Pvt) Ltd,4+ years? accounting experience in the finance industry with a role that includes general journal entries and production of financial statements,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2216.0,660172,Adobe Lightroom Expert / Image Editor,Amarante Lifestyle Studio,Wiz at Photoshop & Lightroom,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2217.0,660171,Junior Recruitment Officer,Manaco Marine Private Limited,Experience in the recruitment field will be an added advantage,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2218.0,660170,Pharmacist / Assistant Pharmacist / Pharmacy Sales Assistant,Seetha Investments (Pvt) Ltd,"Age below 40 years, & be a permanent resident within 15Km from above location.",Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2219.0,660169,Credit Control Manager,Transnational Group of Companies,Minimum 3 years of Experience in Credit & AR Collection,Sat Jun 29 2019,,Sat Jul 13 2019,yellow
2220.0,660168,Quality Engineers,Limark Technologies,Please refer the advertisement ....,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2221.0,660167,Java Engineers,Limark Technologies,Please refer the advertisement ....,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2222.0,660166,Software Engineer - React,Limark Technologies,Please refer the advertisement ....,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2223.0,660165,DevOps Engineer,Limark Technologies,Please refer the advertisement ....,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2224.0,660161,Assistant Accountant,Christian Reformed Church of Sri Lanka,Please refer the advertisement,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2225.0,660153,Menu Specialist,Sysco LABS,Please refer the advertisement,Sat Jun 29 2019,,Sat Jul 06 2019,yellow
2226.0,660120,Power BI Developer (1),Moody's Analytics Knowledge Services Lanka (Private) Ltd,Please refer the advert.,Sat Jun 29 2019,,Mon Jul 15 2019,yellow
2227.0,660119,Data Engineer (1),Moody's Analytics Knowledge Services Lanka (Private) Ltd,Please refer the advert.,Sat Jun 29 2019,,Mon Jul 15 2019,yellow
2228.0,660115,Delivery Manager/ Lead ? Wholesale Banking and Credit Research (2),Moody's Analytics Knowledge Services Lanka (Private) Ltd,Please refer the advert.,Sat Jun 29 2019,,Mon Jul 15 2019,yellow
2230.0,660110,Engineer Systems,CodeGen International (Pvt) Ltd,Bachelors degree from ICT Science and System,Sat Jun 29 2019,,Fri Jul 12 2019,yellow
2231.0,659933,Guest Relations Manager,Gal Oya Lodge,Previous customer service /guest relations experience is essential,Sat Jun 29 2019,,Fri Jul 12 2019,yellow
2232.0,659903,Executive - Finance,Hayleys Group,Join the World of Hayleys.,Sat Jun 29 2019,,Tue Jul 09 2019,yellow
2233.0,658425,Business Development Executives - Colombo,TalentVision,You should have an outgoing personality and a good team worker.,Sat Jun 29 2019,,Tue Jul 09 2019,yellow
2234.0,660918,Assistant Manager/ Purchasing - Colombo (1),Associated Motorways (Private) Limited,Please refer the job advert,Fri Jun 28 2019,,Mon Jul 08 2019,yellow
2235.0,660141,Digital Media Executive,Media Gang Advertising (Pvt) Ltd,minimum 1 - 3 years experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2236.0,660140,Front Office Customer Care Executive (Male),Mosh Holdings (Pvt) Ltd,Please refer the advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2237.0,660139,Trainee - Product Development Assistant,Global Sports Lanka (Pvt) Ltd,minimum three good passes at the GCE A/L examination in Maths/Science Streams,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2238.0,660138,IT Assistant,Verbum Television Lanka (Guarantee) Ltd,Please refer the advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2239.0,660137,Accounts Clerk,Company Name Withheld,Fully qualified in AAT or Part qualification in ICASL/CIMA or HNDA,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2240.0,660136,Sponsorship Assistant,World Vision Lanka,At least 2 years' experience in World Vision or similar agencies is an advantage,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2241.0,660135,Programme Coordinator,The Institute of Chartered Professional Managers of Sri Lanka,Diploma / Advanced Diploma in any discipline,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2242.0,660134,Manager Marketing - Offset Printing,Diranco Graphitec (Pvt) Ltd,Please refer the advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2243.0,660133,Marketing Executive (Male),The Institute of Chartered Professional Managers of Sri Lanka,Partly qualified in Marketing (SLIM / CIM),Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2244.0,660130,Customer Service Representative,Global Payments Asia Pacific,Matriculate graduates or above with minimum 1 - 2 years experience in customer service and/or call center preferred.,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2245.0,660129,Merchant Support Officer,Global Payments Asia-Pacific Ltd,At least 1 years experience in Point of sale terminal management.,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2246.0,660128,Accountant,Rishi Holdings,Full or part qualified in CIMA/ACCA/CA,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2247.0,660127,Sales Representatives,Somapala & Co (Pvt) Ltd,02 years experience in Sales & Marketing,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2248.0,660125,Assistant Accountant,Abans PLC,Degree in Finance and / or Passed Finalist in ICASL / CIMA / ACCA,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2249.0,660123,Accountant,SMB Leasing PLC,Full qualification in CIMA/ACCA/ICASL/CMA with a minimum of 5 years? experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2250.0,660121,Marketing Executives / Trainee,United Logistics Colombo (Pvt) Ltd,01 year experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2251.0,660116,Educator - Monaragala/Galle,SOS Children's Villages Sri Lanka,Bachelor of Education degree or similar qualification,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2252.0,660113,"Campaign Specialist, Search and Online Marketing",Webnatics,"Develop, implement and monitor strategic search campaigns, providing optimization recommendations, if necessary",Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2253.0,660112,Project Coordinator,CodeGen International (Pvt) Ltd,Sound be able to work under pressure,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2254.0,660111,QA Engineer,CodeGen International (Pvt) Ltd,1-2 years industry experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2255.0,660109,Cloud Engineer,CodeGen International (Pvt) Ltd,Past experience designing and delivering projects in any cloud platform at the enterprise level,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2256.0,660107,Business Development Managers & Executives,Company Name Withheld,Have an outstanding personality and are a good communicator,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2257.0,660106,Hotel Vacancies,Wattura Resort & Spa,Primarily serves as a key point of contact for Guests and VIP Guests throughout their stay at the hotel.,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2258.0,660101,Customer Acquisition Associate,Vibes Productions (Pvt) Ltd,"A confident & enthusiastic person below 30 years of age with minimum 03 years solid track record of bringing in new business,",Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2259.0,660100,Marketing Executive (Male / Female),Polymet SA (S) Pte Ltd,CIM completed or partly will be added advantage,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2260.0,660099,Expression of Interest (EOI),The Institute of Chartered Accountants of Sri Lanka,15 Years experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2261.0,660098,Administration Officer,Royal Institute International School,"Proven work experience as an Administrative Officer, Administrator or similar role; with a solid knowledge of office procedures (ESSENTIAL)",Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2262.0,660097,Account Executive / Account Assistant,Isuru Recruitment - Maharagama,Fully Qualified AAT,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2263.0,660096,Senior Software Engineer-Big Data (1),George Bernard (Pvt) Ltd,Seeking Big Data Engineer who has 1+ years of experience building real world Big Data systems,Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2264.0,660095,HR Lead (1),George Bernard (Pvt) Ltd,"Seeking HR professional who has 7 years? in-depth experience in the field of HRM, having engaged across the key HR functional areas of Talent Management, H ....",Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2265.0,660094,Head of Custom Clearance and Brokerage (1),David Pieris Motor Company Limited,Please refer the advertisement,Fri Jun 28 2019,,Sat Jul 06 2019,yellow
2266.0,660093,Associate Project Manager (1),George Bernard (Pvt) Ltd,Seeking for Associate Project Manager with 1 to 2 yrs. of project management experience in product development and software outsourcing environment. ....,Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2267.0,660091,Senior Business Analyst (1),George Bernard (Pvt) Ltd,Seeking for Senior Business Analyst with 5 years of experience in Agile or SDLC software development,Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2268.0,660089,Software Quality Assurance Engineer (1),George Bernard (Pvt) Ltd,"Seeking Software Quality Assurance Engineer with Selenium, JMeter Automation tools experience along with scripting languages such as JavaScript, Python, ....",Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2269.0,660088,Senior Software Quality Assurance Engineer (1),George Bernard (Pvt) Ltd,"Seeking Senior Software Quality Assurance Engineer with Selenium, JMeter Automation tools experience along with scripting languages su ....",Fri Jun 28 2019,,Wed Jul 31 2019,yellow
2270.0,660053,Audit Trainees,S&A; Associates,AAT / CMA / CIMA,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2271.0,660047,Intern - Implementation & Support (1),Hirdaramani - H ONE (PVT) LIMITED,Pls refer advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2272.0,660045,Data Entry Digitization / Associate,Data One Solutions (Pvt) Ltd,Immediate Vacancy- Digitization Associate,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2273.0,660042,Co-ordinator - Group Revenue Assurance (1),Dialog Axiata PLC,Please refer advertisement,Fri Jun 28 2019,,Fri Jul 26 2019,yellow
2274.0,660041,IOS Developer (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2275.0,660039,Trainee accounts- Anuradhapura (1),Jobfactory,School leavers are encouraged to apply. ....,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2276.0,660037,Vacancies for School Leaver - Colombo (NO NEED EXPERIENCE) (10),Maritime Placements (Pvt) Ltd,NO NEED EXPERIENCE Good communication Skills in English,Fri Jun 28 2019,,Thu Dec 12 2019,yellow
2277.0,660036,Trainee Accounts & Admin (Male) (1),Jobfactory,School leavers are encouraged to apply ....,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2278.0,660034,Trainee Accounts & Admin (Male) (1),Jobfactory,Has passed A/L examination through commerce stream ....,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2280.0,660031,Web Developer (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2281.0,660030,Business Development Officers (Dambulla/Matale/Kurunegala) (1),Nations Trust Bank PLC,Pls refer the advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2282.0,660029,React js Developer (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2283.0,660028,Sales Executive (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2284.0,660027,Software Engineer (1),Hirdaramani - H ONE (PVT) LIMITED,Pls see attached,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2285.0,660026,Translator / Interpreter,"American Embassy, Colombo",2 years of experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2286.0,660025,Translators (English - Sinhala / English - Tamil),DAI Global LLC,Prior experience in working with NGOS /INGOS or UN agencies in a similar capacity is a prerequisite.,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2287.0,660024,Web Developer (WordPress) (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2288.0,660023,Assistant Accountant,Usha Factory Excess (Pvt) Ltd,5 years of Experience in Similar Capacity,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2289.0,660021,Sales Executive (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sat Jul 06 2019,yellow
2291.0,660019,Senior Sales Executive (1),DCI Recruitment (Pvt) Ltd,As [er attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2293.0,660017,Commis I / III,Fryday,previous experience,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2294.0,660016,Chief Medical Officer (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2295.0,660015,Manager - Giriulla Showroom,Blooming,5-10 years experience in Sales field,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2296.0,660014,Telesales Executive (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2297.0,660013,Graduate Developer,IVA Technology (Pte) Ltd,Please refer the advertisement,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2298.0,660012,Telesales Marketing Executive (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sat Jul 06 2019,yellow
2299.0,660011,Database Market Analyst,Data One Solutions (Pvt) Ltd,With SQL Knowledge hrs 1.30 p.m. to 9.30 p.m.,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2300.0,660010,Marketing Executives - General Trade & Key Accounts (Batticalo),Varun Beverages Lanka [Pvt] Ltd,Minimum 2 years of experience in Trade Marketing,Fri Jun 28 2019,,Fri Jul 12 2019,yellow
2301.0,660009,Head of IT (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2302.0,660007,Nurse (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2303.0,660006,BackEnd Developer (PHP) (1),Maritime Placements (Pvt) Ltd,Location :- Colombo 03 ....,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2304.0,660003,Senior Software Engineer (1),Maritime Placements (Pvt) Ltd,Location: Nugegoda ....,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2305.0,660002,Senior UI / UX (1),Maritime Placements (Pvt) Ltd,Please refer the job advert..,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2308.0,659998,"Java Engineer (SE, SSE, Techlead, Architect) (1)",Maritime Placements (Pvt) Ltd,Pls refer the advert ....,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
2309.0,659997,.NET/ Angular (1),Maritime Placements (Pvt) Ltd,Please refer to the advert ....,Fri Jun 28 2019,,Sun Jul 07 2019,yellow
