row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1648.0,756229,Production Manager,Company Name Withheld,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1649.0,756228,IT Hardware Technician - Filed Services (Colombo / Homagama / Panadura / Galle),MS PC & Network Services,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1650.0,756218,Student Advisor/Counselor / Team Leader / Manager,Pathe Study Abroad,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1651.0,756217,Sales Manager,PATHE Global Campus,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1652.0,756213,Construction Vacancies,Company Name Withheld,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1653.0,756212,Senior Devops Engineer,Oganro (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1654.0,756211,Senior .Net Developer,Oganro (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1655.0,756210,Senior Frontend Engineer/ Senior Backend Engineer/ Trainee QA Engineer,Oganro (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1656.0,756209,Head of Research & Development,Nature's Beauty Creations Limited,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1657.0,756208,Sales Representative (Anuradhapura),Nilkamal Eswaran Plastics (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1658.0,756206,Relationship Executives / Trainee Relationship Executives,NDB Wealth Management Limited,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1659.0,756203,Director Finance & Administration,Global Communities,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1660.0,756198,Personal/Executive Assistant,Sahl Holdings (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1661.0,756191,Operations Manager,Wishque (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1662.0,756187,Production Shift In charge / Shift Supervisor,Morex Lanka Pvt Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1663.0,756186,Assistant Manager - HR,Freight Links International (Pte) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1664.0,756184,Human Resource Assistant (Vavuniya),The Mines Advisory Group (MAG),Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1665.0,756183,Interns - Accounts Assistants,Leader Automobile (Pvt) Ltd,Familiarity with MS Office and data programs / Trustworthy with an eye for detail / Following a Related Degree program in a listed university / Need contin ....,Fri May 22 2020,,Fri Jun 12 2020,yellow
1666.0,756182,Interns - HR Assistant,Leader Automobile (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1667.0,756181,Interns - IT Assistants,Leader Automobile (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1668.0,756179,Interns - Stores Assistant,Leader Automobile (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1669.0,756178,Accounts Executive,Foundation & Waterwell Engineering (Pvt) Ltd,Accounts Executive / Trainee Admin Assistant,Fri May 22 2020,,Fri Jun 12 2020,yellow
1670.0,756177,Sales Executive Officer,Leader Automobile (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1671.0,756175,Secretary / Personal Assistant to a Director,Ceylinco General Insurance Limited,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1672.0,756174,Factor Supervisor / Internship,Furnicraft Manufacturing (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1673.0,756173,Lead - Service Delivery Engineer,Wavenet International (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1674.0,756171,Construction Vacancies,Anura Wijenayake Co (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1675.0,756170,UI / UX Engineer,Wavenet International (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1676.0,756169,Service Desk Analyst,Wavenet International (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1677.0,756168,Sales & Marketing Executive - Trincomalee,Master Diverse (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1678.0,756166,Executive - Shipping & Administration,Ethical Teas (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1679.0,756164,Warehouse and Logistics Assistant,My Cola Beverages (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1680.0,756157,Operations Lead - Client Lifecycle Management (KYC),Management Systems (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1681.0,756156,Mobile App Developer,Sydpro (Pvt) Ltd,Immediate vacancy,Fri May 22 2020,,Fri Jun 12 2020,yellow
1682.0,756155,UI & Web Developer,Sydpro (Pvt) Ltd,Immediate vacancy,Fri May 22 2020,,Fri Jun 12 2020,yellow
1683.0,756143,Senior Software Engineer,MangoB2B,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1684.0,756106,Marketing & Administrative Coordinator,Teach On (Pvt) Ltd,Please refer the advertisement,Fri May 22 2020,,Fri Jun 12 2020,yellow
1685.0,756140,Customer Service Associates for Dialog Business Services - Full Time (1),Dialog Axiata PLC,Pls refer advertisement,Thu May 21 2020,,Tue Jun 30 2020,yellow
1686.0,756127,Sales & Marketing Assistant (1),Hemas Holdings PLC,Please refer the advertisement.,Thu May 21 2020,,Sun Jun 28 2020,yellow
1687.0,755977,Assistant Accountant,Austral Group - Australia,"Clear and fluent communication skills in English,A Diploma/degree in Accounting, Experience with QuickBooks, MYOB, Xero or other accounting applications., ....",Thu May 21 2020,,Mon Jun 15 2020,yellow
1688.0,756050,Tech Lead (Java) (5),Cambio Software Engineering,Please refer the advert,Wed May 20 2020,,Mon Jun 15 2020,yellow
1689.0,756049,Associate Technical Lead (Java) (8),Cambio Software Engineering,Please refer the advert,Wed May 20 2020,,Mon Jun 15 2020,yellow
1690.0,756048,Senior Software Engineer (Java) (10),Cambio Software Engineering,Please refer the advert,Wed May 20 2020,,Mon Jun 15 2020,yellow
1691.0,755986,Xamarin Engineer (Contractors) (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Wed May 20 2020,,Thu Jul 16 2020,yellow
1692.0,755973,Senior Central Workshop Manager - Indonesia Plantation Based (1),Goodhope Asia Holdings Ltd,Pls refer the advert!,Wed May 20 2020,,Sat Jul 04 2020,yellow
1693.0,755961,General Technician - Kotugoda (1),Teardrop Boutique Management,Please refer the advert,Wed May 20 2020,,Sat Jun 20 2020,yellow
1695.0,756402,Infomatica Specialist (1),Virtusa (Pvt.) Ltd,Please refer to advert,Tue May 19 2020,,Wed Jun 24 2020,yellow
1696.0,755891,Senior Platform Security Engineer (1),Pearson Lanka (Pvt) Ltd,Please refer the advert,Tue May 19 2020,,Tue Jun 30 2020,yellow
1697.0,755867,Tech Lead - Java/J2EE,Enactor Limited,Please refer the advertisement,Tue May 19 2020,,Fri Jun 19 2020,yellow
1698.0,755866,Test Lead,Enactor Ltd,Please refer the advertisement,Tue May 19 2020,,Fri Jun 19 2020,yellow
1699.0,755806,Salesforce Developer (1),Acuity Knowledge Partners (formerly known as Moody's Analytics Knowledge Services),Please refer the job advert.,Mon May 18 2020,,Fri Jun 12 2020,yellow
1700.0,755784,SECRETARY ? Colombo 01 (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon May 18 2020,,Fri Jul 31 2020,yellow
1701.0,752841,Senior Software Engineer (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon May 18 2020,,Tue Jun 30 2020,yellow
1702.0,752840,Senior Technical Specialist (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon May 18 2020,,Tue Jun 30 2020,yellow
1703.0,752821,Associate Technical Specialist (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Mon May 18 2020,,Tue Jun 30 2020,yellow
1704.0,755732,Office Assistant - Male (1),Global Market Technologies (Pvt) Limited,Please refer the advertisement.,Sun May 17 2020,,Wed Jun 17 2020,yellow
1705.0,755554,Senior Architect - Systems and Solutions (1),Axiata Digital Labs (Pvt) Ltd,Please refer the advertisement,Fri May 15 2020,,Fri Jun 12 2020,yellow
1706.0,755124,SALES EXECUTIVE - IT (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon May 11 2020,,Sat Jul 04 2020,yellow
1707.0,755116,Engineering Executive - Voice of the Customers (1),Dialog Axiata PLC,Please refer advertisement,Mon May 11 2020,,Mon Jun 15 2020,yellow
1708.0,755091,MALE ACCOUNTS ASSISTANT ? Pannala Kulapitya (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Mon May 11 2020,,Sat Jul 04 2020,yellow
1709.0,745811,Sales Executive (IT Solutions) -Colombo (1),Konnect Net Pvt Ltd,Please refer the Advert ....,Mon May 11 2020,,Tue Jun 30 2020,yellow
1710.0,754732,Front End Developer (React js) - Contractors (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Mon May 04 2020,,Fri Jul 24 2020,yellow
1711.0,754570,Software Engineer/Senior Software Engineer - Java -Contractors (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Wed Apr 29 2020,,Thu Jun 18 2020,yellow
1712.0,754569,Full Stack Engineer (Node js/React js) - Contractors (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Wed Apr 29 2020,,Fri Jun 26 2020,yellow
1713.0,752807,CUSTOMER EXPERIENCE ASSOCIATES (1),Dialog Axiata PLC,please refer advertisement,Wed Apr 15 2020,,Tue Jun 30 2020,yellow
1714.0,743175,Sales Executive - In-house (1),Debug Group of Companies,The candidate should posses experience and qualifications regarding to field of sales and marketing,Fri Feb 28 2020,,Mon Feb 08 2021,yellow
1715.0,743004,Sales Executive (1),Debug Group of Companies,Sales Executive _ Corporate,Fri Feb 28 2020,,Mon Feb 08 2021,yellow
1716.0,728000,Medical Promotion Delegate/ Product Specialist (5),GlaxoSmithKline,Please refer the vacancy ad.,Fri Jan 17 2020,,Fri Jan 15 2021,yellow
1717.0,724964,Operations Executive - Female (TOP URGENT) (1),Maritime Placements (Pvt) Ltd,Please refer the advert,Wed Jan 08 2020,,Sat Oct 10 2020,yellow
1719.0,724474,Driver - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advert,Tue Jan 07 2020,,Sat Oct 10 2020,yellow
1721.0,724470,Admin Executive - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the advert,Tue Jan 07 2020,,Sat Oct 10 2020,yellow
1723.0,722334,Intern - Marketing (TOP URGENT) (1),Maritime Placements (Pvt) Ltd,Please refer the advert,Tue Dec 31 2019,,Thu Dec 03 2020,yellow
1724.0,719754,Internship - Insurance,Abans PLC,Requires 06 months commitment,Sun Dec 29 2019,,Wed Dec 30 2020,yellow
1725.0,711266,Study in Australia - Post study work visa for 3 years (1),Morgan HR,"""- Scholarships Available - Post Study Work Visa Options in Australia Pls refer Attachment for more details & pre-register at www.cduk.lk """,Mon Nov 25 2019,,Sun Nov 15 2020,yellow
1726.0,711177,Boiler Operator (1),Vidullanka PLC,Please refer the advertisement,Mon Nov 25 2019,,Mon Nov 30 2020,yellow
1727.0,710889,Executive - Functional Consulting (1),Brandix Intimate Apparel,Please refer the advertisement.,Fri Nov 22 2019,,Sat Nov 21 2020,yellow
1728.0,702581,Executive- Tenant Co- Ordination (1),JKH Property Group,Please refer advert,Wed Oct 30 2019,,Wed Oct 07 2020,yellow
1729.0,690931,Front Office Coordinator ? General Insurance Head Office (1),LOLC Holdings PLC,The Company is looking for an individual who has a flare for customer service and potential to reach greater heights in career,Fri Sep 27 2019,,Mon Sep 07 2020,yellow
1730.0,671524,SALES AND MARKETING EXECUTIVES (1),Maritime Placements (Pvt) Ltd,Kindly refer advert,Fri Aug 02 2019,,Wed Sep 30 2020,yellow
1731.0,656892,F & B Steward (3),Browns Group Of Companies,Please refer advert,Thu Jun 20 2019,,Fri Jul 31 2020,yellow
1.0,770575,Sales Assistant,Company Name Withheld,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
2.0,770574,Quality Assurance Manager,Crystal Pack (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
3.0,770573,Executive / Senior Executive - HR (Kiribathgoda / Matale Factory),Company Name Withheld,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
4.0,770572,Account Manager - Insurance Accounting,Horseshoe Services (Pvt) Ltd,ACA /ACCA or ACMA qualification or equivalent / BSc degree from a reputed university with a specialization in Accounting will be an added advantage / At le ....,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
5.0,770571,Accounts Executive,Paras Industries (Pvt) Ltd,Minimum 5 years working experience as an added advantage / Diploma in Accounting / CA Business level / AAT qualified,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
6.0,770570,Deputy Head of IT (Chief Manager) Information Technology,Company Name Withheld,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
7.0,770569,Front Office Associates (Receptionist) / Outlet / Laundry Assistant (Urgent),Mahaweli Reach Hotel,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
8.0,770568,Database Developer,First Rate Technologies (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
9.0,770567,Head of Sales (Regional),Macksons Paint Lanka (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
10.0,770566,Junior Executive Test Center,Eu-Retec (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
11.0,770565,Study & Work in UK (2 Years Post - Study Work Visa) (1),Morgan HR,Please refer the attachment (Scholarships available up to 50%),Sat Aug 15 2020,,Sat Aug 22 2020,yellow
12.0,770564,Study & Work in UK (2 Years Post - Study Work Visa) (1),Morgan HR,Please refer the attachment for more details (Scholarships available up to 50%),Sat Aug 15 2020,,Sat Aug 22 2020,yellow
13.0,770563,Technical Officer / Assistant Technical Officer - Construction,Lex Duco (Pvt) Limited,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
17.0,770559,Hotel Vacancies - Anuradhapura,Avasta Resort & Spa (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
21.0,770555,Human Resource Manager,Company Name Withheld,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
22.0,770554,Study & Work in UK (2 Years Post - Study Work Visa) (1),Morgan HR,Please refer the attachment for more details (Sch,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
24.0,770552,Software Engineers,Dsquare Technologies,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
25.0,770551,Study & Work in UK (2 Years Post - Study Work Visa) (1),Morgan HR,Please refer the attachment for more details (Scholarship available up to 50%),Sat Aug 15 2020,,Sat Aug 22 2020,yellow
28.0,770548,Intern - Programmes,SOS Children's Villages Sri Lanka,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
29.0,770547,Accounts Executive / Accounts Assistant,M N G Consultant & Management Services (Pvt) Ltd,Completed Intermediate/CAB II level /Executive level in the Institute of Chartered Accountants of Sri Lanka or Completed AAT/Operational level of CMA and ....,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
30.0,770546,Tax Executive / Audit Executive / Audit Assistant,M N G P Associates,Following Executive level in the Institute of Chartered Accountants of Sri Lanka or Following or Completed Certified Tax Advisor Course at CA Sri Lanka or ....,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
31.0,770545,Study & Work in UK (2 years Post-Study Work Visa) (1),Morgan HR,Please refer the attachment,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
32.0,770544,Automobile Service Advisor / Foreman,Advance Car Audio (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
33.0,770542,Marketing Assistant - Nawala (1),Nawaloka Hospitals PLC,Please refer the Advertisement,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
34.0,770541,Procurement Assistant,Maga Engineering (Pvt) Ltd,Please refer the Advertisement,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
35.0,770540,Female Accounts cum Cashier & Showroom Sales Coordinator (School Leavers are Welcome),Advance Car Audio (Pvt) Ltd,"Minimum 02-year experience in similar capacity, / G.C.E (A/L) Commerce stream,",Sat Aug 15 2020,,Sat Aug 29 2020,yellow
37.0,770537,Showroom Sales Executive / Supervisor - Male / Female,Advance Car Audio (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
39.0,770534,Technical Lead (UI Development) (2),Persistent Systems Lanka (Pvt) Ltd,Please Refer the Advertisement,Sat Aug 15 2020,,Mon Aug 17 2020,yellow
40.0,770533,Senior Software Engineer (UI Development) (2),Persistent Systems Lanka (Pvt) Ltd,Please Refer the advertisement,Sat Aug 15 2020,,Mon Aug 17 2020,yellow
41.0,770532,Accountant,Invicta innovations (Pvt) Ltd,"Qualified in ICA Sri Lanka or CIMA or ACCA / Minimum of 5 years' experience in similar capacity, previous experience in the IT organization will be an adde ....",Sat Aug 15 2020,,Sat Aug 29 2020,yellow
42.0,770531,QA Automation Engineer (UI) (2),Persistent Systems Lanka (Pvt) Ltd,Please Refer the Advertisement,Sat Aug 15 2020,,Mon Aug 17 2020,yellow
43.0,770530,Technical Lead - Micro Service Development /JAVA (2),Persistent Systems Lanka (Pvt) Ltd,Please refer the Advertisement,Sat Aug 15 2020,,Mon Aug 17 2020,yellow
45.0,770528,Executive Coordinator,Acquest (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
47.0,770526,Biomedical Site Supervisors - Northern Province (1),VAMED Group,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
50.0,770523,Coordinator - Sales & Marketing,ABC Trade & Investments (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
52.0,770521,Junior Executive Business Development,ABC Trade & Investments (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
55.0,770518,Accounts Assistant - Negobmo,ABC Trade & Investments (Pvt) Ltd,Part / Fully qualified AAT or any other equivalent qualification,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
57.0,770516,Operations Executive (Anuradhapura),ABC Trade & Investments (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
60.0,770513,Assistant Accountant - Night Shift,EFutures (Pvt) Ltd,Following CIMA / ACCA or Bachelors in Accounting and / or Finance / Minimum 4+ years of experience in accounting,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
61.0,770511,Quantity Surveyor - Head Office / Sites,Sanguine Engineering (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 29 2020,yellow
62.0,770510,Support Knowledge Lead,Sysco LABS,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
63.0,770509,Incident Analyst / Senior Incident Analyst,Sysco LABS,Please refer the advertisement,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
64.0,770508,Lead -Site Reliability Engineering,Sysco LABS,Please refer the advertisement,Sat Aug 15 2020,,Thu Aug 20 2020,yellow
65.0,770507,ServiceNow Developer,Sysco LABS,Please refer the advertisement,Sat Aug 15 2020,,Thu Aug 20 2020,yellow
66.0,770506,QA Engineer - Colombo 03 (1),Jobfactory,Minimum 1 year experience in Associate QA Engineering designation and role,Sat Aug 15 2020,,Mon Aug 17 2020,yellow
67.0,770505,Internship in SE - AppX (2),Infor,Please refer the Advert,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
68.0,770504,Senior Front End Engineers (2),Infor,Please refer the advert,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
69.0,770503,Web Architect (1),Infor,Please refer the advert,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
70.0,770502,Internship in SE - TaaS (1),Infor,Please refer the Advert,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
71.0,770501,Internship in BA (1),Infor,Please refer the Advert,Sat Aug 15 2020,,Fri Aug 21 2020,yellow
72.0,770486,Cashier & Billing Officer (Female)-Rajagiriya (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
73.0,770485,Pharmacist / Assistant Pharmacist (Female)- Rajagiriya (1),Konnect Net Pvt Ltd,Please referr the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
74.0,770484,Public Relation Officer /Front Office Coordinator (Female - Rajagiriya) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
75.0,770483,Quality Assurance Officer (FMCG) ?Dankotuwa (Male) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
76.0,770478,QA Assistant (FMCG) -Rathmalana (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
77.0,770477,C# Developer -Rathnapura (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
78.0,770465,Banking Assistant / Senior Banking Assistant /(Trade Services),Cargills Bank Ltd,Please refer the advertisement,Sat Aug 15 2020,,Thu Aug 20 2020,yellow
79.0,770456,Mason Bass,Company Name Withheld,Please refer the advertisement,Sat Aug 15 2020,,Fri Aug 28 2020,yellow
80.0,770281,Customer Relations Officer,Dilshan Trust Investment (Pvt) Ltd,Please refer the advertisement,Sat Aug 15 2020,,Fri Aug 28 2020,yellow
81.0,770276,Sales Executive,Iconic Galaxy,Please refer the advertisement,Sat Aug 15 2020,,Fri Aug 28 2020,yellow
82.0,770186,Accounts Payable Officer (Finance),Swivel Group,Prior experience working with financial software systems will be an added advantage.Excellent customer service skills.Basic bookkeeping knowledge and gener ....,Sat Aug 15 2020,,Fri Aug 28 2020,yellow
83.0,770121,Management Accountant?Seeduwa (Male) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
84.0,769180,SENIOR EXECUTIVE ? HUMAN RESOURCES & ADMIN (MALE)-Colombo 05 (Tea Company) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
85.0,768839,R & D Executive ?Rathmalana (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
86.0,768822,Secretary /Coordinator to MD ?Peliyagoda (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
87.0,768343,Office Coordinator (Male) ?Colombo 14 (1),Konnect Net Pvt Ltd,"Please refer the advert Experience in preparing quotations, invoicing , E-mail Correspondence",Sat Aug 15 2020,,Mon Aug 31 2020,yellow
88.0,767812,Accounts Assistant ?Malabe (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
89.0,767811,Assistant Store Keeper-Malwana (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
90.0,767214,Executive - Industrial Engineering / Work-study,Hayleys Group,Join the World of Hayleys.,Sat Aug 15 2020,,Sat Aug 22 2020,yellow
92.0,766792,IT Executive ?Colombo 10 (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
93.0,766655,Chinese Translators (Male)-Pannla (1),Konnect Net Pvt Ltd,,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
94.0,766653,Junior Finance Executive (Manufacturing)-Rathmalana (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
95.0,766374,Quality Assurance Coordinator (Fabric/Elastic)-Pannala (Male) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
97.0,764601,Accountant ?Colombo 03 (1),Konnect Net Pvt Ltd,"Please refer the advert Salary 70,000/-75,000",Sat Aug 15 2020,,Mon Aug 31 2020,yellow
98.0,763930,Social Media /Executive (You Tube/CMS) Colombo 03 (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
99.0,763929,Optimization specialist (Social Media)?Colombo 03 (6 Vacancies) (6),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
100.0,763928,Digital Marketing Coordinator (You Tube/CMS) Colombo (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
101.0,763927,Optimization specialist (Social Media)?Colombo 03 (3 Vacancies) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
102.0,763920,Electrician (Manufacturing/Packaging) -Wattala (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
103.0,763605,IT Executive (Male)- Pannala (1),Konnect Net Pvt Ltd,Sound Knowledge in ERP Software an added advantage.,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
104.0,763604,Executive Sales & Marketing ? (Elastic/Fabrics) Pannala (1),Konnect Net Pvt Ltd,Please Refer the Advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
105.0,763603,Executive Sales & Marketing ? (Elastic/Fabrics) Pannala (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
106.0,763602,IT Executive (Male)- Pannala (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
107.0,763275,Senior Executive Production Dankotuwa (FMCG) (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
108.0,758835,EHS Executive/Senior Executive (Male) (Manufacturing)-Pannala (1),Konnect Net Pvt Ltd,Please refer the advert,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
109.0,758369,English Typist-Legal Department Colombo 10 (Female) (1),Konnect Net Pvt Ltd,Please refer the advert Working experience in Legal department will be an added advantage,Sat Aug 15 2020,,Mon Aug 31 2020,yellow
111.0,770499,Software QA Engineer (1),Jobfactory,Minimum 1 year experience in Associate QA Engineering designation and role,Fri Aug 14 2020,,Mon Aug 17 2020,yellow
112.0,770498,Sales Execuitve (FMCG) (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Fri Aug 14 2020,,Sun Sep 06 2020,yellow
114.0,770496,Sales Executive (FMCG) (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Fri Aug 14 2020,,Sun Sep 06 2020,yellow
116.0,770494,Sales Execuitive (FMCG) (1),DCI Recruitment (Pvt) Ltd,As per the atttachment #DCI,Fri Aug 14 2020,,Sun Sep 06 2020,yellow
118.0,770492,Sales Executive (1),DCI Recruitment (Pvt) Ltd,As per the attachment #DCI,Fri Aug 14 2020,,Sun Sep 06 2020,yellow
